Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20
8/13/12,29.690001,31.299999,29.1,31.17,31.17,870100,29.9720002,28.5170001,29.4585001
8/14/12,30.75,31.17,29.26,29.42,29.42,793400,29.8060002,28.7170001,29.2620002
8/15/12,29.389999,29.700001,28.809999,29.4,29.4,525400,29.8680002,29.0320001,29.1245001
8/16/12,29.530001,30.389999,29.5,30.299999,30.299999,669000,30.046,29.452,29.02600005
8/17/12,30.290001,30.709999,29.98,30.01,30.01,508200,30.0599998,29.726,28.937
8/20/12,30.15,30.389999,29.1,29.51,29.51,1179100,29.7279998,29.85,28.8795
8/21/12,29.58,30,29,29.110001,29.110001,761600,29.666,29.7360001,28.84300005
8/22/12,29.01,30.040001,29.01,29.950001,29.950001,775500,29.7760002,29.8220002,28.89300005
8/23/12,30,30.85,29.65,30.73,30.73,1471000,29.8620004,29.9540002,29.0230001
8/24/12,30.059999,30.24,29.41,29.5,29.5,1429400,29.7600004,29.9100001,29.0225001
8/27/12,29.57,29.700001,28.17,28.32,28.32,1350400,29.5220004,29.6250001,29.0710001
8/28/12,28.4,29.379999,28,28.690001,28.690001,1402700,29.4380004,29.5520002,29.13450015
8/29/12,28.49,28.639999,28.02,28.41,28.41,838900,29.1300002,29.4530002,29.24250015
8/30/12,28.6,28.74,28.1,28.41,28.41,656400,28.6660002,29.2640003,29.35800015
8/31/12,28.610001,28.84,28.200001,28.52,28.52,539800,28.4700002,29.1150003,29.42050015
9/4/12,28.52,28.99,27.9,28.139999,28.139999,752500,28.434,28.9780002,29.4140001
9/5/12,28.01,28.5,27.809999,27.940001,27.940001,639300,28.284,28.8610002,29.29850015
9/6/12,28,28.9,27.9,28.549999,28.549999,841700,28.3119998,28.721,29.2715001
9/7/12,28.549999,29.57,28.5,29.35,29.35,953200,28.4999998,28.583,29.2685001
9/10/12,29.200001,29.35,27.299999,27.370001,27.370001,1483300,28.27,28.3700001,29.1400001
9/11/12,27.76,28.16,27.4,27.799999,27.799999,1014900,28.202,28.318,28.97150005
9/12/12,27.9,28.58,27.799999,28.280001,28.280001,1145200,28.27,28.277,28.9145001
9/13/12,28.57,29.5,28.48,29.48,29.48,1484700,28.4560002,28.384,28.9185001
9/14/12,30,30.65,29.65,30.389999,30.389999,1536600,28.664,28.5819999,28.9230001
9/17/12,32.349998,32.779999,31.51,32.540001,32.540001,3212800,29.698,28.984,29.04950015
9/18/12,31.879999,31.9,30.68,31.34,31.34,1788500,30.4060002,29.3040001,29.14100015
9/19/12,31,31.74,30.940001,31.049999,31.049999,1048500,30.9599998,29.6149999,29.23800005
9/20/12,30.93,31.5,30.68,30.9,30.9,912400,31.2439998,29.85,29.2855
9/21/12,31.1,31.49,29.540001,30.02,30.02,1870000,31.17,29.917,29.25
9/24/12,29.51,31.030001,29.4,30.66,30.66,1301900,30.7939998,30.2459999,29.308
9/25/12,28.620001,29.48,27.530001,27.66,27.66,5680400,30.0579998,30.232,29.275
9/26/12,27.66,28.4,27.48,27.540001,27.540001,1527200,29.3560002,30.158,29.2175
9/27/12,27.82,28.540001,27.6,28.49,28.49,1758600,28.8740002,30.059,29.2215
9/28/12,28.73,29.889999,28.610001,29.280001,29.280001,4343400,28.7260004,29.9480002,29.26500005
10/1/12,29.5,29.889999,29,29.16,29.16,884400,28.4260004,29.6100001,29.29700005
10/2/12,29.280001,29.889999,29,29.799999,29.799999,729000,28.8540002,29.456,29.38000005
10/3/12,29.75,29.950001,29.24,29.299999,29.299999,1052800,29.2059998,29.281,29.44799995
10/4/12,30,30.1,28.65,29.4,29.4,1541300,29.3879998,29.131,29.4905
10/5/12,29.700001,29.809999,28.68,28.889999,28.889999,938600,29.3099994,29.0179999,29.46749995
10/8/12,28.860001,29.4,28.610001,29.25,29.25,889700,29.3279994,28.8769999,29.5614999
10/9/12,29.120001,29.120001,28.25,28.370001,28.370001,1193000,29.0419998,28.948,29.59
10/10/12,28.389999,28.719999,28.01,28.4,28.4,503600,28.862,29.0339999,29.59599995
10/11/12,28.940001,28.98,28.25,28.32,28.32,450600,28.646,29.0169999,29.53799995
10/12/12,28.32,28.73,27.5,27.639999,27.639999,987600,28.396,28.8529997,29.40049995
10/15/12,28.02,28.049999,26.860001,27.33,27.33,1468700,28.012,28.6699997,29.1399999
10/16/12,27.67,28.09,27.34,28.059999,28.059999,479300,27.9499996,28.4959997,28.97599985
10/17/12,28.25,28.84,27.799999,28.82,28.82,668000,28.0339996,28.4479998,28.8644999
10/18/12,28.99,28.99,27.780001,28.040001,28.040001,741000,27.9779998,28.3119999,28.72149995
10/19/12,27.83,28.200001,27.299999,27.74,27.74,1027400,27.998,28.197,28.60749995
10/22/12,27.99,28,27.360001,27.85,27.85,470200,28.102,28.057,28.46699995
10/23/12,27.379999,28.559999,27.370001,28.389999,28.389999,749000,28.168,28.0589998,28.5034999
10/24/12,28.52,28.52,27.25,27.42,27.42,1016400,27.888,27.9609998,28.49749985
10/25/12,27.799999,27.799999,27.450001,27.52,27.52,577700,27.7839998,27.8809998,28.44899985
10/26/12,27.530001,27.799999,27.02,27.379999,27.379999,477400,27.7119996,27.8549998,28.35399975
10/31/12,27.700001,28.35,27.370001,28.129999,28.129999,775200,27.7679994,27.9349997,28.3024997
11/1/12,28.25,29.49,28.200001,29.25,29.25,1024100,27.9399996,28.0539998,28.27499975
11/2/12,29.27,29.549999,28.549999,28.92,28.92,1030300,28.2399996,28.0639998,28.2559998
11/5/12,29.799999,31.58,29.33,31.5,31.5,2048900,29.0359996,28.4099997,28.3609998
11/6/12,30.610001,31.200001,29.950001,31.15,31.15,2324000,29.7899998,28.7509997,28.47399985
11/7/12,31,32.049999,30.809999,31.540001,31.540001,1714500,30.4720002,29.1199998,28.5884999
11/8/12,31.01,31.879999,30.940001,31.309999,31.309999,1274000,30.884,29.4119998,28.7354998
11/9/12,30.6,30.93,29.85,30.32,30.32,863000,31.164,29.7019998,28.8314998
11/12/12,30.290001,31.42,30.16,31.07,31.07,555900,31.078,30.0569998,28.9689998
11/13/12,31.290001,32,30.719999,31.610001,31.610001,998300,31.1700002,30.48,29.1674999
11/14/12,31.959999,32.119999,31.200001,31.379999,31.379999,871300,31.1379998,30.805,29.36999985
11/15/12,31.299999,31.440001,30.5,30.82,30.82,984000,31.04,30.962,29.5079999
11/16/12,31.15,32,30.59,31.84,31.84,908700,31.344,31.254,29.6589999
11/19/12,32.07,33.25,31.84,32.919998,32.919998,1392400,31.7139996,31.3959998,29.90299975
11/20/12,32.799999,33.099998,31.91,33,33,922500,31.9919994,31.5809998,30.16599975
11/21/12,32.610001,33.470001,32.290001,32.470001,32.470001,963200,32.2099998,31.6739998,30.3969998
11/23/12,32.599998,32.830002,31.700001,32.130001,32.130001,430300,32.472,31.756,30.5839999
11/26/12,32.099998,32.299999,31.620001,32.27,32.27,495800,32.558,31.951,30.8264999
11/27/12,32.130001,32.66,31.52,32.150002,32.150002,910800,32.4040008,32.0590002,31.058
11/28/12,32,34.290001,31.91,33.23,33.23,1525200,32.4500008,32.2210001,31.35050005
11/29/12,33.439999,34,32.869999,33.689999,33.689999,1103400,32.6940004,32.4520001,31.62850005
11/30/12,33.630001,34.279999,33.009998,33.82,33.82,1420300,33.0320002,32.7520001,31.85700005
12/3/12,33.889999,35,33.5,34.619999,34.619999,2085700,33.502,33.03,32.142
12/4/12,34.080002,34.799999,33.549999,33.900002,33.900002,1263300,33.852,33.1280004,32.2620001
12/5/12,33.82,34.189999,33.580002,33.709999,33.709999,661500,33.9479998,33.1990003,32.39000005
12/6/12,33.82,34.799999,33.5,33.900002,33.900002,660400,33.9900004,33.3420004,32.5080001
12/7/12,34.299999,34.490002,33.849998,34.169998,34.169998,664400,34.06,33.5460001,32.65100005
12/10/12,34.43,34.799999,34.18,34.57,34.57,929800,34.0500002,33.7760001,32.86350005
12/11/12,34.599998,35.5,34.459999,35.279999,35.279999,1572600,34.3259996,34.0889998,33.074
12/12/12,35.209999,35.799999,34.950001,35.259998,35.259998,2063800,34.6359994,34.2919996,33.25649985
12/13/12,35.259998,35.299999,32.75,33.610001,33.610001,2151300,34.5779992,34.2839998,33.36799995
12/14/12,33.779999,34.400002,33.59,33.810001,33.810001,1023000,34.5059998,34.2829999,33.5175
12/17/12,33.77,34.5,33.75,34.400002,34.400002,824900,34.4720002,34.2610002,33.6455001
12/18/12,34.259998,35.07,34.259998,34.59,34.59,1553900,34.3340004,34.33,33.7290002
12/19/12,34.75,35.259998,34.52,34.610001,34.610001,1298800,34.204001,34.4200002,33.80950025
12/20/12,34.509998,34.790001,34.049999,34.43,34.43,921200,34.3680008,34.473,33.9075002
12/21/12,33.939999,34.169998,33.580002,34,34,1492400,34.4060006,34.4560002,34.00100015
12/24/12,33.639999,34.349998,33.549999,34.279999,34.279999,375800,34.382,34.4270001,34.1015001
12/26/12,33.959999,34.5,33.5,33.59,33.59,601400,34.182,34.2580002,34.1735
12/27/12,33.5,33.91,33,33.689999,33.689999,561100,33.9979996,34.1010003,34.19649995
12/28/12,33.380001,33.650002,33.02,33.220001,33.220001,414100,33.7559998,34.0620003,34.17300005
12/31/12,33,33.970001,33,33.869999,33.869999,594900,33.7299996,34.0680001,34.1755
1/2/13,35,35.450001,34.709999,35.360001,35.360001,1194800,33.946,34.164,34.2125001
1/3/13,35.18,35.450001,34.75,34.77,34.77,742000,34.182,34.182,34.256
1/4/13,34.799999,34.799999,33.919998,34.400002,34.400002,674000,34.3240006,34.1610001,34.29050015
1/7/13,34.799999,34.799999,33.900002,34.34,34.34,442000,34.5480004,34.1520001,34.31250005
1/8/13,34.5,34.5,33.110001,33.68,33.68,1284000,34.5100006,34.1200001,34.28800015
1/9/13,34.009998,34.189999,33.400002,33.639999,33.639999,698000,34.1660002,34.0560001,34.2415001
1/10/13,33.869999,33.990002,33.380001,33.529999,33.529999,922500,33.918,34.05,34.1540001
1/11/13,34.040001,34.040001,32.110001,32.91,32.91,1563200,33.6199996,33.9720001,34.0365002
1/14/13,33.080002,33.380001,32.849998,33.259998,33.259998,925100,33.4039992,33.9759998,34.01900005
1/15/13,33.110001,34.25,33.080002,33.900002,33.900002,1624200,33.4479996,33.9790001,34.0235001
1/16/13,33.849998,34.23,33.73,34.099998,34.099998,1378200,33.5399994,33.8529998,34.0084999
1/17/13,34.16,34.849998,33.919998,34.380001,34.380001,1436700,33.7099998,33.8139999,33.99799995
1/18/13,34.740002,34.779999,33.82,34.52,34.52,3555100,34.0319998,33.8259997,33.9934999
1/22/13,34.560001,35.549999,34.259998,35.189999,35.189999,1920200,34.418,33.9109996,34.03149985
1/23/13,35.02,36.240002,34.959999,36,36,1564300,34.8379996,34.1429996,34.13149985
1/24/13,36,37.720001,35.84,36.990002,36.990002,1970400,35.4160004,34.4779999,34.267
1/25/13,37,37.540001,36.799999,36.98,36.98,1287800,35.9360002,34.823,34.4365
1/28/13,36.860001,38.709999,36.860001,38.029999,38.029999,1986000,36.638,35.3349999,34.6535
1/29/13,38.099998,38.439999,37.130001,37.950001,37.950001,1426600,37.1900004,35.8040002,34.89
1/30/13,37.849998,38,37.43,37.52,37.52,968100,37.4940004,36.166,35.07250005
1/31/13,37.869999,37.869999,36.93,37.509998,37.509998,901400,37.5979996,36.507,35.1799999
2/1/13,38.169998,38.5,37.619999,38.299999,38.299999,1100600,37.8619994,36.8989998,35.35649985
2/4/13,38.400002,38.419998,37.59,37.740002,37.740002,1128000,37.804,37.221,35.52349985
2/5/13,38,38.650002,37.68,38.130001,38.130001,1310200,37.84,37.5150002,35.7129999
2/6/13,38.18,39.389999,37.900002,39.169998,39.169998,1893200,38.1699996,37.832,35.9874998
2/7/13,39.189999,39.68,38.950001,39.48,39.48,1196600,38.564,38.0809998,36.27949985
2/8/13,39.450001,40,39.139999,39.240002,39.240002,1139800,38.7520006,38.307,36.565
2/11/13,37.98,39.150002,37.5,38.419998,38.419998,3266300,38.8879998,38.3459999,36.8404999
2/12/13,38.450001,38.869999,37.290001,37.889999,37.889999,2261300,38.8399994,38.3399997,37.07199995
2/13/13,38.299999,39,38.049999,38.450001,38.450001,966800,38.696,38.4329998,37.2994999
2/14/13,38.639999,38.75,38.209999,38.27,38.27,990700,38.454,38.509,37.508
2/15/13,38.5,38.509998,36.950001,37.040001,37.040001,2017600,38.0139998,38.3830002,37.641
2/19/13,37.360001,39.290001,37.310001,39.279999,39.279999,2701400,38.186,38.5369999,37.87899995
2/20/13,39.299999,39.650002,38.459999,38.540001,38.540001,3122000,38.3160004,38.5779999,38.04650005
2/21/13,36.490002,37.389999,34.540001,35.16,35.16,9037800,37.6580002,38.1770001,38.00450005
2/22/13,35.720001,36.389999,35.599998,36.110001,36.110001,2547300,37.2260004,37.8400002,37.9605
2/25/13,36.150002,36.75,34.34,34.380001,34.380001,2889400,36.6940004,37.3540001,37.83050005
2/26/13,34.459999,34.959999,33.799999,34.43,34.43,2762900,35.7240006,36.9550003,37.6505001
2/27/13,34.41,35.41,34.400002,35.099998,35.099998,1959200,35.036,36.6760002,37.50799995
2/28/13,35.889999,36.099998,34.369999,34.830002,34.830002,1964900,34.9700004,36.3140003,37.37350005
3/1/13,35,35.080002,34.25,34.650002,34.650002,1546600,34.6780006,35.9520005,37.23050025
3/4/13,34.77,35.830002,34.700001,35.580002,35.580002,1757700,34.9180008,35.8060006,37.0945004
3/5/13,36,36.919998,35.790001,36.650002,36.650002,2087000,35.3620012,35.5430009,37.0400004
3/6/13,37.009998,37.880001,36.970001,37.689999,37.689999,1150000,35.8800014,35.4580007,37.0180003
3/7/13,37.73,38.650002,36.880001,38.23,38.23,1158300,36.560001,35.7650007,36.9710004
3/8/13,38.060001,39.439999,37.360001,38.470001,38.470001,912100,37.3240008,36.0010007,36.92050045
3/11/13,38.869999,39.439999,38.650002,39.099998,39.099998,1579500,38.028,36.4730004,36.91350025
3/12/13,38.900002,39.380001,38.849998,39.119999,39.119999,1275100,38.5219994,36.9420003,36.9485003
3/13/13,39,39.490002,38.810001,38.98,38.98,822000,38.7799996,37.3300005,37.00300035
3/14/13,38.900002,38.91,36.77,36.849998,36.849998,2021000,38.5039992,37.5320001,36.9230002
3/15/13,36.639999,36.650002,35.209999,35.290001,35.290001,3279600,37.8679992,37.596,36.77400025
3/18/13,35.299999,36.060001,34.919998,35.150002,35.150002,1316100,37.078,37.553,36.6795003
3/19/13,35.25,35.599998,34.939999,35.080002,35.080002,1098500,36.2700006,37.396,36.46950045
3/20/13,35.259998,36.07,35.16,35.950001,35.950001,1423000,35.6640008,37.2220002,36.34000045
3/21/13,35.950001,37.060001,35.740002,36.009998,36.009998,1146300,35.4960008,37,36.38250035
3/22/13,36.200001,36.799999,36.200001,36.619999,36.619999,440200,35.7620004,36.8149998,36.40800025
3/25/13,37.099998,38.52,36.77,37.529999,37.529999,2378800,36.2379998,36.6579999,36.56550015
3/26/13,37.98,38.220001,37.66,37.860001,37.860001,1808200,36.7939996,36.5320001,36.7370002
3/27/13,37.939999,38.380001,37.310001,38.16,38.16,1296300,37.2359994,36.4500001,36.8900003
3/28/13,38.23,38.240002,37.75,37.889999,37.889999,1158700,37.6119996,36.5540002,37.04300015
4/1/13,42.360001,46.68,41.700001,43.93,43.93,14098500,39.0739998,37.4180001,37.50700005
4/2/13,43.599998,45.5,43.509998,44.34,44.34,6652400,40.436,38.3369999,37.94499995
4/3/13,43.099998,43.470001,40.209999,41.099998,41.099998,5643600,41.0839994,38.9389995,38.16749975
4/4/13,41.110001,42.25,40.810001,42.009998,42.009998,2264800,41.853999,39.5449992,38.3834997
4/5/13,42,42,40.5,41.369999,41.369999,1552400,42.549999,40.0809993,38.54049965
4/8/13,41.970001,42.549999,41.509998,41.830002,41.830002,1679000,42.1299994,40.6019996,38.7084997
4/9/13,41.799999,41.830002,40.330002,40.5,40.5,1696100,41.3619994,40.8989997,38.7784998
4/10/13,40.700001,42.009998,40.610001,41.860001,41.860001,2121100,41.514,41.2989997,38.9154999
4/11/13,42.060001,44.549999,41.75,43.59,43.59,3447400,41.8300004,41.8419997,39.1459999
4/12/13,43.25,45.139999,43.049999,43.75,43.75,3149400,42.3060006,42.4279998,39.491
4/15/13,43.5,43.799999,42.509998,43.299999,43.299999,1681400,42.6,42.3649997,39.8914999
4/16/13,44.189999,46.139999,43.91,45.59,45.59,3180400,43.618,42.4899997,40.4134998
4/17/13,45.5,45.950001,44.540001,45.450001,45.450001,2118500,44.336,42.925,40.93199975
4/18/13,45.98,47.599998,45.389999,46.970001,46.970001,3367900,45.0120002,43.4210003,41.48299975
4/19/13,47.459999,49.880001,47.07,47.830002,47.830002,3011700,45.8280006,44.0670006,42.07399995
4/22/13,48.599998,50.200001,47.75,50.189999,50.189999,3939400,47.2060006,44.9030003,42.75249995
4/23/13,51,52.919998,50.66,51.009998,51.009998,3733800,48.2900002,45.9540001,43.4264999
4/24/13,50.900002,51.049999,48.98,50.43,50.43,2630000,49.286,46.811,44.05499985
4/25/13,50.5,52.400002,50.5,52,52,2795900,50.2919998,47.652,44.74699985
4/26/13,53.130001,53.740002,50.619999,51.200001,51.200001,3622100,50.9659996,48.3970001,45.41249995
4/29/13,51.759998,54.990002,51.200001,54.939999,54.939999,3639700,51.9159996,49.5610001,45.9629999
4/30/13,56,58.18,53.759998,53.990002,53.990002,5522600,52.5120004,50.4010003,46.4455
5/1/13,55.990002,55.990002,53,53.279999,53.279999,2742800,53.0820002,51.1840001,47.05450005
5/2/13,53.849998,55.27,53.700001,54.110001,54.110001,3050400,53.5040004,51.8980001,47.6595002
5/3/13,56.470001,56.470001,54.5,54.549999,54.549999,3378700,54.174,52.5699998,48.3185002
5/6/13,56.389999,59.66,55.5,59.5,59.5,4366700,55.0860002,53.5009999,49.2020001
5/7/13,62,62.369999,55.119999,55.509998,55.509998,9991000,55.3899994,53.9509999,49.9525
5/8/13,57.5,58.200001,55.709999,55.790001,55.790001,6769900,55.8919998,54.487,50.649
5/9/13,70.120003,75.769997,63.689999,69.400002,69.400002,28605000,58.95,56.2270002,51.9395001
5/10/13,69.650002,81,69.25,76.760002,76.760002,25082600,63.3920006,58.7830003,53.5900002
5/13/13,80.989998,88,79.150002,87.800003,87.800003,22416900,69.0520012,62.0690007,55.8150004
5/14/13,94.220001,97.120003,81.150002,83.239998,83.239998,37163900,74.5980012,64.9940003,57.6975003
5/15/13,81.800003,86.879997,78.110001,84.839996,84.839996,16878700,80.4080002,68.15,59.66700005
5/16/13,94.699997,95,88.660004,92.25,92.25,21614000,84.9779998,71.9639999,61.931
5/17/13,92.5,94.440002,87.5,91.5,91.5,19002200,87.9259994,75.659,64.1144999
5/20/13,91.120003,92.5,88.629997,89.940002,89.940002,8348400,88.3539992,78.7030002,66.10200005
5/21/13,88.5,89.989998,85.279999,87.589996,87.589996,8998200,89.2239988,81.911,67.93099995
5/22/13,86.370003,90.959999,85.5,87.239998,87.239998,8568000,89.7039992,85.0559997,69.77149985
5/23/13,84.809998,93.010002,83.050003,92.730003,92.730003,12022200,89.7999998,87.3889998,71.808
5/24/13,92.599998,97.949997,92,97.080002,97.080002,16124200,90.9160002,89.4209998,74.10200005
5/28/13,101.550003,110.75,100.300003,110.330002,110.330002,19691900,94.9940002,91.6739997,76.8715002
5/29/13,113.550003,114.900002,99,104.629997,104.629997,25099500,98.4020004,93.8129996,79.40349995
5/30/13,102.459999,109.540001,101.199997,104.949997,104.949997,16133700,101.9440002,95.8239997,81.98699985
5/31/13,106.260002,106.440002,97.730003,97.760002,97.760002,15172000,102.95,96.3749999,84.1694999
6/3/13,97.620003,97.620003,88.25,92.589996,92.589996,19139600,102.0519988,96.4839995,86.07149975
6/4/13,92.75,96.419998,92.400002,94.839996,94.839996,8856100,98.9539976,96.9739989,87.83849955
6/5/13,93.660004,97.970001,89.110001,95.370003,95.370003,12224800,97.1019988,97.7519996,89.8314998
6/6/13,95.25,99.269997,95.110001,97.349998,97.349998,9510900,95.581999,98.7629996,91.90949965
6/7/13,98,102.900002,96.699997,102.040001,102.040001,10711600,96.4379988,99.6939994,93.5414996
6/10/13,98.93,102.519997,98.57,100.050003,100.050003,9228600,97.9300002,99.9909995,94.70599965
6/11/13,98.18,98.68,94.050003,94.470001,94.470001,7394000,97.8560012,98.4049994,95.03949955
6/12/13,96.800003,100.480003,95.75,97.730003,97.730003,9192700,98.3280012,97.715,95.7639998
6/13/13,99,99.279999,95.120003,98.18,98.18,5961600,98.4940016,97.0380003,96.431
6/14/13,100,102.519997,99.330002,100.300003,100.300003,6564700,98.146002,97.2920004,96.83350015
6/17/13,103.599998,104.75,101.199997,102.199997,102.199997,7066200,98.5760008,98.2530005,97.3685
6/18/13,101.75,103.980003,99.199997,103.389999,103.389999,8795300,100.3600004,99.1080008,98.04099985
6/19/13,102.059998,106.669998,102.010002,104.68,104.68,8578900,101.7499998,100.0390005,98.89550005
6/20/13,104.650002,107.129997,99.449997,100.650002,100.650002,10106500,102.2440002,100.3690009,99.56600025
6/21/13,103.699997,103.699997,97.5,99.550003,99.550003,11718600,102.0940002,100.1200011,99.90700025
6/24/13,96.5,102.870003,95.300003,101.489998,101.489998,7119800,101.9520004,100.2640006,100.1275001
6/25/13,103.099998,104.199997,100.550003,102.400002,102.400002,5848700,101.754001,101.0570007,99.73100005
6/26/13,103.800003,105.870003,102.660004,105.720001,105.720001,6602600,101.9620012,101.8560005,99.78550025
6/27/13,106.75,110.25,106.129997,109.25,109.25,8744900,103.6820008,102.9630005,100.0005004
6/28/13,108.57,109.440002,106.709999,107.360001,107.360001,5748600,105.2440004,103.6690003,100.4805004
7/1/13,109.360001,117.769997,109.150002,117.18,117.18,10903600,108.3820008,105.1670006,101.7100006
7/2/13,118.25,121.889999,115.5,117.82,117.82,12064100,111.4660004,106.6100007,102.8590008
7/3/13,118,119.25,114.269997,115.239998,115.239998,4806700,113.3699998,107.6660005,103.8525005
7/5/13,118.32,120.279999,115.699997,120.089996,120.089996,6818700,115.537999,109.6099999,104.9895004
7/8/13,121.370003,122.18,118.82,121.610001,121.610001,7814200,118.387999,111.8159997,105.9680004
7/9/13,124.639999,125.32,121.910004,123.449997,123.449997,8603300,119.6419984,114.0119996,107.1380001
7/10/13,123.190002,123.25,120.790001,122.269997,122.269997,5600100,120.5319978,115.9989991,108.5279999
7/11/13,124.879997,126.089996,122.349998,125.610001,125.610001,7483600,122.6059984,117.9879991,109.9219998
7/12/13,125.5,129.940002,124.510002,129.899994,129.899994,11344000,124.567998,120.0529985,111.5079995
7/15/13,133.029999,133.259995,126.82,127.260002,127.260002,9922400,125.6979982,122.0429986,112.8559995
7/16/13,126.279999,126.32,107.300003,109.050003,109.050003,32371900,122.8179994,121.2299989,113.1984998
7/17/13,106.519997,121.620003,104.5,120.25,120.25,26029000,122.414,121.4729989,114.0414998
7/18/13,120.970001,122.730003,116.18,119.029999,119.029999,11398100,121.0979996,121.851999,114.7589998
7/19/13,118.5,120.550003,116.510002,119.68,119.68,5890300,119.0540008,121.8109994,115.7104997
7/22/13,119.889999,126.68,119.879997,122.43,122.43,9797800,118.0880004,121.8929993,116.8544995
7/23/13,124,125.559998,121.82,122.739998,122.739998,7736400,120.8259994,121.8219994,117.9169995
7/24/13,124.470001,124.5,119.559998,121.699997,121.699997,6869000,121.1159988,121.7649994,118.8819993
7/25/13,120.400002,124.75,120.190002,124.07,124.07,5284300,122.123999,121.6109993,119.7994992
7/26/13,128.139999,130.679993,126.610001,129.389999,129.389999,9633100,124.0659988,121.5599998,120.8064992
7/29/13,129.320007,135.369995,128.25,134.619995,134.619995,9678900,126.5039978,122.2959991,122.1694989
7/30/13,134.800003,137.490005,128.179993,131.740005,131.740005,13127000,128.3039992,124.5649993,122.8974991
7/31/13,132.570007,134.970001,131.449997,134.279999,134.279999,6351700,130.8199996,125.9679992,123.7204991
8/1/13,135,136.520004,132.630005,135.550003,135.550003,5323600,133.1160002,127.6199996,124.7359993
8/2/13,134.589996,138.25,133.610001,138,138,6269900,134.8380004,129.4519996,125.6314995
8/5/13,140.009995,144.889999,139.649994,144.679993,144.679993,10200700,136.85,131.6769989,126.7849991
8/6/13,144.75,145.729996,141.100006,142.149994,142.149994,9254500,138.9319978,133.6179985,127.719999
8/7/13,141.889999,141.949997,132.360001,134.229996,134.229996,18212200,138.9219972,134.8709984,128.3179989
8/8/13,154.350006,158.880005,150.460007,153.479996,153.479996,27246800,142.5079958,137.811998,129.7114987
8/9/13,152.399994,155.949997,151.25,153,153,8927700,145.5079958,140.1729981,130.866499
8/12/13,149.429993,150.5,142.050003,147.380005,147.380005,14912200,146.0479982,141.4489991,131.8724991
8/13/13,149.5,149.839996,144.449997,145.429993,145.429993,8748900,146.703998,142.8179979,133.6914986
8/14/13,142.720001,144.839996,138.050003,139.360001,139.360001,11693800,147.729999,143.3259981,134.6469987
8/15/13,136.429993,143.600006,135,139.669998,139.669998,10179200,144.9679994,143.7379976,135.6789986
8/16/13,141.630005,143.910004,140.970001,142,142,7108100,142.7679994,144.1379976,136.7949986
8/19/13,143.429993,147.380005,142.830002,144.899994,144.899994,8037700,142.2719972,144.1599977,137.9184983
8/20/13,148.649994,149.779999,147,149.580002,149.580002,6418200,143.101999,144.9029985,139.2604985
8/21/13,150,150.309998,146.25,147.860001,147.860001,6266300,144.801999,146.265999,140.5684987
8/22/13,149.220001,157.479996,148.139999,157.100006,157.100006,10592400,148.2880006,146.628,142.219999
8/23/13,157,162.300003,155,161.839996,161.839996,12931900,152.2559998,147.5119996,143.8424989
8/26/13,165.149994,173,160.25,164.220001,164.220001,24171100,156.1200012,149.1959992,145.3224992
8/27/13,162.300003,168.800003,160.949997,167.009995,167.009995,17566900,159.6059998,151.3539994,147.0859987
8/28/13,169.059998,171.5,163.25,166.449997,166.449997,14740100,163.323999,154.062999,148.6944986
8/29/13,164.220001,167.75,162.509995,166.059998,166.059998,9436000,165.1159974,156.701999,150.2199983
8/30/13,166.369995,169.210007,163.960007,169,169,11028400,166.5479982,159.401999,151.7699983
9/3/13,173.399994,173.699997,166.399994,168.940002,168.940002,12061100,167.4919984,161.8059998,152.9829988
9/4/13,169.770004,171.619995,165.559998,170.619995,170.619995,11475700,168.2139984,163.9099991,154.4064988
9/5/13,170.100006,171.5,168.25,169.929993,169.929993,6685300,168.9099976,166.1169983,156.1914987
9/6/13,168.570007,169.699997,165.149994,166.970001,166.970001,8619700,169.0919982,167.1039978,156.8659989
9/9/13,163.119995,164.5,158.509995,160.699997,160.699997,14344500,167.4319976,166.9899979,157.2509988
9/10/13,161.449997,167.5,160.630005,166.369995,166.369995,8967800,166.9179962,167.2049973,158.2004983
9/11/13,166.410004,167.899994,162.130005,163.520004,163.520004,5832500,165.497998,166.8559982,159.1049988
9/12/13,164,166.759995,160.509995,164.929993,164.929993,6160000,164.497998,166.7039978,160.3834984
9/13/13,162.770004,166.369995,162.160004,165.539993,165.539993,5401200,164.2119964,166.6519973,161.6769982
9/16/13,168,170.850006,165.850006,166.580002,166.580002,7574900,165.3879974,166.4099975,162.9059983
9/17/13,165.080002,168.419998,163.360001,166.229996,166.229996,5496900,165.3599976,166.1389969,163.9724984
9/18/13,167.070007,167.449997,164.199997,166.220001,166.220001,5439700,165.899997,165.6989975,164.8044983
9/19/13,170.800003,180.470001,169.080002,177.919998,177.919998,15594600,168.497998,166.497998,166.3074982
9/20/13,178.899994,185.830002,178.559998,183.389999,183.389999,13401700,172.0679992,168.1399978,167.6219978
9/23/13,184.479996,185.479996,177.110001,181.110001,181.110001,8173400,174.973999,170.1809982,168.5854981
9/24/13,179.139999,184.960007,177.649994,182.330002,182.330002,6273400,178.1940002,171.7769989,169.4909981
9/25/13,183.559998,186.300003,180.5,185.240005,185.240005,8252700,181.998001,173.948999,170.4024986
9/26/13,186.699997,189.679993,185.610001,188.639999,188.639999,6614400,184.1420012,176.3199996,171.5119987
